Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Isis LBC 30 (L);Rifle;BLP; ;64.9;2.3;60; ;54;1.1;37.5;2435.7;1.392;1306;14.452;110.00;3.30; ;1.0;7666;13.01;2.885;57.4;0;0;20;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);30; ;Ranged BLP (Dmg);30; ;Looted;15.2.2;Planet Calypso; 
Isis LBP 1 (L);Pistol;BLP; ;17.6;1.5;5; ;69;0.9;4.0;70.3;0.112;110;1.212;9.25;0.2775;112.00%;1.0;8012;1.39;2.867;56.1;0;0;2;3;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;2;Ranged BLP (Dmg);0;2;Looted;15.2.2;Planet Calypso; 
Isis LBP 2 (L);Pistol;BLP; ;17.6;1.5;6; ;70;0.9;4.9;85.6;0.144;131;1.454;12.00;0.36; ;1.0;8084;1.70;2.868;56.2;0;0;2;4;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);2; ;Ranged BLP (Dmg);2; ;Looted;;Planet Calypso; 
Isis LBP 3 (L);Pistol;BLP; ;18.7;1.5;8; ;69;0.9;6.4;119.6;0.188;175;1.938;15.50;0.47; ;1.0;7995;2.23;2.869;56.2;0;0;3;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);3; ;Ranged BLP (Dmg);3; ;Looted;15.2.0;Planet Calypso; 
Isis LBP 4 (L);Pistol;BLP; ;18.7;1.5;13; ;70;0.9;10.5;197.1;0.309;284;3.149;25.50;0.00;103.00%;1.0;8253;3.67;2.869;56.3;0;0;5;8;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;Planet Calypso 2015.1.1;Planet Calypso; 
Isis LBP 6 (L);Pistol;BLP; ;19.8;1.5;16; ;69;0.9;12.8;253.2;0.375;350;3.875;31.00;0.93;106.50%;1.0;8019;4.46;2.870;56.3;0;0;6;10;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);6; ;Ranged BLP (Dmg);6; ;Looted;;Planet Calypso; 
Isis LBP 8 (L);Pistol;BLP; ;20.9;1.5;19;0;70;0.9;15.4;322.0;0.447;415;4.597;37.00;1.11;107.30%;1.0;8030;5.36;2.873;56.5;0;0;7;12;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;;Planet Calypso; 
Isis LBP 10 (L);Pistol;BLP; ;17.6;1.5;23; ;67;0.9;17.8;314.2;0.527;504;5.567;43.00;1.29;110.00%;1.0;7915;6.22;2.871;56.6;0;0;8;15;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10; ;Ranged BLP (Dmg);10; ;Looted;;Planet Calypso; 
Isis LBP 10, Adapted (L);Pistol;BLP; ;23.1;1.5;23; ;69;0.9;18.4;424.6; ;494; ;31.00;0.93;0.00%; ; ; ; ;61.6;0;0;7;16;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10; ;Ranged BLP (Dmg);10; ;Crafted;15.10.2;Planet Calypso; 
Isis LBP 12 (L);Pistol;BLP; ;22.0;1.5;28; ;67;0.9;21.7;478.1;0.669;610;6.769;55.00;1.65; ;1.0;7975;7.56;2.875;56.7;0;0;10;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);13;18;Ranged BLP (Dmg);13;18;Looted;15.2.2;Planet Calypso; 
Isis LBP 16 (L);Pistol;BLP; ;22.0;1.5;33; ;69;0.9;26.4;580.3;0.758;722;7.978;62.00;1.86;106.30%;1.0;7935;9.17;2.875;56.7;0;0;11;22;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Laser Pistoleer (Hit);16; ;Ranged Laser (Dmg);16; ;Looted;;Planet Calypso; 
Isis LBP 20 (L);Pistol;BLP; ;23.1;1.5;38; ;68;0.9;29.9;691.4;0.883;830;9.183;73.00;2.19;103.00%;1.0;8020;10.41;2.876;56.8;0;0;13;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20; ;Ranged BLP (Dmg);20; ;Looted;Planet Calypso 2015.1.1;Planet Calypso; 
Isis LBP 25 (L);Pistol;BLP; ;23.1;1.5;42;0;69;0.9;33.6;775.4;0.990;915;10.140;83.00;2.49;104.00%;1.0;8133;11.66;2.879;56.8;0;0;14;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Laser Pistoleer (Hit);25;30;Ranged Laser (Dmg);25;30;Looted;15.2.0;Planet Calypso; 
Isis LBP 30 (L);Pistol;BLP; ; ;1.5;49; ;68;0.9;38.6; ;1.116;1072;11.836;93.00;2.79;106.00%;1.0;8084;13.41;2.877;56.8;0;0;16;33;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);30; ;Ranged BLP (Dmg);30; ;Looted;15.2.1;Planet Calypso; 
Isis LC-35 (L);Carbine;Laser; ;78.1;1.2;88; ;40;1.5;40.8;3184.4;1.923;1942;21.343;155.00;4.65;125.00%;1.0;7819;14.23;2.866;57.7;0;0;0;25;0;63;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);35;40;Ranged Laser (Dmg);35;40;Looted;;Planet Calypso; 
Isis LC-35, CDF Edition (L);Carbine;Laser; ;78.1;1.2;88; ;40;1.5;40.8;3184.4;0.003;2117;21.173;0.60;0.00; ;1.0;20000;14.12;2.889;57.7;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);30;35;Ranged Laser (Dmg);30;35;Daily Token Trader;;Planet Calypso; 
Isis LC-35, E.L.M Edition (L);Carbine;Laser; ;78.1;1.2;88; ;40;1.5;40.8;3184.4;0.013;2115;21.163;1.00;0.03; ;1.0;7462;14.11;2.890;57.8;0;0;0;25;0;63;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);35; ;Ranged Laser (Dmg);35; ;Looted;;Planet Calypso; 
Isis LC-35, MM Edition (L);Carbine;Laser; ;78.1;1.2;88; ;40;1.5;40.8;3184.4;0.013;2115;21.163;1.00;0.03; ;1.0;7462;14.11;2.890;57.8;0;0;0;25;0;63;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);35; ;Ranged Laser (Dmg);35; ;Looted;12.10.1;Planet Calypso; 
Isis LC-35, RX Edition (L);Carbine;Laser; ;78.1; ;88; ;40;1.5;40.8;3184.4; ;2115; ;1.00;0.03; ; ; ; ; ;57.8;0;0;0;25;0;63;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);35; ;Ranged Laser (Dmg);35; ;Looted;;Planet Calypso; 
Isis LC-55 (L);Carbine;Laser; ;79.2;1.2;135; ;34;1.8;53.2;4210.9;2.200;2995;32.150;189.00;5.67;121.00%;1.0;8334;18.22;2.918;59.9;0;0;0;35;0;100;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);55;60;Ranged Laser (Dmg);55;60;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Isis LC-55, CDF Edition (L);Carbine;Laser; ;79.2;1.2;135; ;34;1.8;53.2;4210.9;0.004;3215;32.154;0.80;0.00; ;1.0;20000;18.22;2.918;59.9;0;0;0;35;0;100;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);50;55;Ranged Laser (Dmg);50;55;Daily Token Trader;;Planet Calypso; 
Isis LC-60 (L);Carbine;Laser; ;81.4;1.2;136; ;36;1.7;56.7;4616.4;2.329;2999;32.319;225.00;6.75;137.00%;1.0;9371;19.39;2.925;60.4;0;0;0;30;0;106;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);60;65;Ranged Laser (Dmg);60;65;Looted;12.8.1;Planet Calypso; 
Isis LC-60, CDF Edition (L);Carbine;Laser; ;81.4;1.2;136; ;36;1.7;56.7;4616.4;0.004;3232;32.324;0.80;0.00; ;1.0;20000;19.39;2.924;60.4;0;0;0;30;0;106;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);55;60;Ranged Laser (Dmg);55;60;Daily Token Trader;;Planet Calypso; 
Isis LLB 1 (L);Melee;Longblades; ;6.0;3;6;0;39;1.5;2.7;16.3;1.443;0;1.443;52.00; ; ;1.0;3604;0.94;2.890;57.9;0;4;2;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);0;2;Swordsman (Dmg);0;2;Looted;15.2.2;Planet Calypso; 
Isis LLB 2 (L);Melee;Longblades; ;7.0;3;11;0;39;1.5;5.0;34.8;2.642;0;2.642;95.50; ; ;1.0;3615;1.72;2.894;58.1;0;8;3;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);2; ;Swordsman (Dmg);2; ;Looted;15.7.5;Planet Calypso; 
Isis LLB 3 (L);Melee;Longblades; ;7.0;3;14; ;40;1.5;6.5;45.4;3.361;0;3.361;122.00; ; ;1.0;3630;2.24;2.895;58.2;0;11;3;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);3; ;Swordsman (Dmg);3; ;Looted;;Planet Calypso; 
Isis LLB 4 (L);Melee;Longblades; ;8.0;3;18; ;40;1.5;8.3;66.7;4.321;0;4.321;156.00;4.68; ;1.0;3502;2.88;2.895;58.2;0;14;4;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);4; ;Swordsman (Dmg);4; ;Looted;Planet Calypso 2015.1;Planet Calypso; 
Isis LLB 6 (L);Melee;Longblades; ;8.0;3;23; ;40;1.5;10.7;85.3; ;0; ;199.00;0.00; ; ; ; ; ; ;0;18;5;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);6; ;Swordsman (Dmg);6; ;Looted;15.3.3;Planet Calypso; 
Isis LLB 8 (L);Melee;Longblades; ;9.0;3;30; ;41;1.5;14.2;128.2; ;0; ;260.00;0.00; ; ; ; ; ;58.5;0;24;6;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);8;10;Swordsman (Dmg);8;10;Looted;15.2.3;Planet Calypso; 
Isis LLB 10 (L);Melee;Longblades; ;9.0;3;37; ;41;1.5;17.6;158.1;8.862;0;8.862;320.00;9.60; ;1.0;3503;6.06;2.902;58.7;0;30;7;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);10;15;Swordsman (Dmg);10;15;Looted;Planet Calypso 2015.1.1;Planet Calypso; 
Isis LLB 13 (L);Melee;Longblades; ;10.0;3;44; ;42;1.4;21.4;214.1; ;0; ;380.00; ; ; ; ; ; ;58.8;0;36;8;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);13; ;Swordsman (Dmg);13; ;Looted;15.3.0;Planet Calypso; 
Isis LLB 16 (L);Melee;Longblades; ;10.0;3;51; ;42;1.4;24.8;248.1;12.196;0;12.196;440.00;13.20; ;1.0;3500;8.54;2.906;59.0;0;42;9;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);16; ;Swordsman (Dmg);16; ;Looted;15.8.4;Planet Calypso; 
Isis LLB 20 (L);Melee;Longblades; ;11.0;3;57; ;42;1.4;27.7;305.0; ; ; ;491.00; ; ; ; ; ; ;59.4;0;47;10;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);20; ;Swordsman (Dmg);20; ;Looted;15.2.3;Planet Calypso; 
Isis LLB 25 (L);Melee;Longblades; ;11.0;3;65; ;43;1.4;32.4;356.1;15.491;0;15.491;559.00;16.77; ;1.0;3501;11.10;2.916;59.8;0;53;12;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);25;30;Swordsman (Dmg);25;30;Looted;15.2.0;Planet Calypso; 
Isis LLB 30 (L);Melee;Longblades; ;12.0;3;73; ;44;1.4;37.2;446.5;17.390;0;17.390;628.00;18.84;0.00%;1.0;3503;12.75;2.917;59.8;0;59;14;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);30; ;Swordsman (Dmg);30; ;Looted;15.8.4;Planet Calypso; 
Isis LLC 1 (L);Carbine;Laser; ;57.2;2.6;6; ;44;1.4;3.1;174.9;0.137;131;1.447;10.50;0.315;110.00%;1.0;7435;1.06;2.882;57.2;0;0;0;1;0;5;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);1;2;Ranged Laser (Dmg);1;2;Looted;;Planet Calypso; 
Isis LLC 2 (L);Carbine;Laser; ;59.4;2.6;11; ;43;1.4;5.5;325.4;0.252;240;2.652;19.50;0.585; ;1.0;7506;1.90;2.883;57.3;0;0;0;2;0;9;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);2; ;Ranged Laser (Dmg);2; ;Looted;15.2.2;Planet Calypso; 
Isis LLC 2, Merry Edition (L);Carbine;Laser; ;61.6;2.4;11; ;43;1.4;5.5;337.5;0.180;248;2.660;15.00;0.45; ;1.0;8084;1.91;2.874;56.6;0;0;0;2;0;9;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);2; ;Ranged Laser (Dmg);2; ;Mission;15.11.2;Planet Calypso;Skill Gain - Laser Weapons 50%
Isis LLC 3 (L);Carbine;Laser; ;62.7;2.6;14;0;43;1.4;7.0;437.2;0.325;305;3.375;25.00;0.75;103.00%;1.0;7462;2.42;2.883;57.3;0;0;0;3;0;11;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);3; ;Ranged Laser (Dmg);3; ;Looted;;Planet Calypso; 
Isis LLC 4 (L);Carbine;Laser; ;64.9;2.6;19;0;40;1.5;8.8;571.3;0.450;413;4.580;34.50;1.035; ;1.0;7437;3.05;2.883;57.3;0;0;0;4;0;15;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);4; ;Ranged Laser (Dmg);4; ;Looted;;Planet Calypso; 
Isis LLC 6 (L);Carbine;Laser; ;68.2;2.6;26;0;40;1.5;12.0;821.6;0.617;565;6.267;47.00;1.41;122.00%;1.0;7389;4.18;2.883;57.3;0;0;0;5;0;21;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);6; ;Ranged Laser (Dmg);6; ;Looted;15.2.2;Planet Calypso; 
Isis LLC 8 (L);Carbine;Laser; ;70.4;2.6;33; ;41;1.5;15.7;1103.3;0.794;716;7.954;61.00;1.83; ;1.0;7453;5.44;2.883;57.3;0;0;0;7;0;26;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);8; ;Ranged Laser (Dmg);8; ;Looted;;Planet Calypso; 
Isis LLC 10 (L);Carbine;Laser; ;73.7;2.6;38;0;43;1.4;18.9;1394.9;0.878;828;9.158;67.00;2.01; ;1.0;7403;6.56;2.884;57.3;0;0;0;9;0;29;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);10; ;Ranged Laser (Dmg);10; ;Looted;;Planet Calypso; 
Isis LLC 10, Adapted (L);Carbine;Laser; ;78.1;2.6;38; ;45;1.3;19.8;1547.0;0.860;806;8.920;53.00;1.59;140.00%;1.0;5978;6.69;2.961;63.2;0;0;0;11;0;27;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);10;15;Ranged Laser (Dmg);10;15;Crafted;15.10.2;Planet Calypso; 
Isis LLC 13 (L);Carbine;Laser; ;75.9;2.6;47;0;41;1.5;22.3;1694.2;1.100;1022;11.320;85.00;2.55;116.01%;1.0;7496;7.74;2.886;57.5;0;0;0;11;0;36;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);13; ;Ranged Laser (Dmg);13; ;Looted;;Planet Calypso; 
Isis LLC 16 (L);Carbine;Laser; ;79.2;2.6;54;0;41;1.5;25.6;2031.1;1.202;1180;13.002;93.00;2.79;112.04%;1.0;7505;8.88;2.886;57.5;0;0;0;13;0;41;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;;Planet Calypso; 
Isis LLC 20 (L);Carbine;Laser; ;81.4;2.6;60; ;42;1.4;29.2;2376.1;1.420;1302;14.440;110.00;3.30;126.00%;1.0;7515;10.11;2.888;57.6;0;0;0;15;0;45;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);20;25;Ranged Laser (Dmg);20;25;Looted;15.2.1;Planet Calypso; 
Isis LLC 25 (L);Carbine;Laser; ;84.7;2.6;64;0;45;1.3;33.4;2825.6;1.532;1387;15.402;118.00;3.54; ;1.0;7472;11.55;2.888;57.6;0;0;0;17;0;47;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);25;29;Ranged Laser (Dmg);25;29;Looted;;Planet Calypso; 
Isis LLC 30 (L);Carbine;Laser; ;89.1;2.6;72; ;44;1.4;36.7;3269.6;1.663;1566;17.323;128.00;3.84;121.00%;1.0;7467;12.70;2.889;57.7;0;0;0;20;0;52;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);30;36;Ranged Laser (Dmg);30;36;Looted;15.2.2;Planet Calypso; 
Isis LLP 1 (L);Pistol;Laser; ;27.5;1.6;4;0;66;0.9;3.1;84.1;0.096;87;0.966;8.00;0.24;120.00%;1.0;8084;1.06;2.878;56.9;0;0;0;1;0;3;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);1; ;Ranged Laser (Dmg);1; ;Looted;;Planet Calypso; 
Isis LLP 2 (L);Pistol;Laser; ;27.5;1.6;6; ;67;0.9;4.7;128.1;0.149;130;1.449;12.25;0.3675; ;1.0;7975;1.62;2.878;56.9;0;0;0;2;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);2; ;Ranged Laser (Dmg);2; ;Looted;;Planet Calypso; 
Isis LLP 3 (L);Pistol;Laser; ;27.5;1.6;7;0;67;0.9;5.4;149.4;0.170;152;1.690;14.00;0.42;103.00%;1.0;7989;1.89;2.879;57.0;0;0;0;2;0;5;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);3; ;Ranged Laser (Dmg);3; ;Looted;;Planet Calypso; 
Isis LLP 4 (L);Pistol;Laser; ;27.5;1.6;11;0;67;0.9;8.5;234.8;0.255;240;2.655;21.00;0.00; ;1.0;8236;2.96;2.879;57.0;0;0;0;3;0;8;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);4; ;Ranged Laser (Dmg);4; ;Looted;;Planet Calypso; 
Isis LLP 6 (L);Pistol;Laser; ;28.6;1.6;14;0;65;0.9;10.5;301.5;0.359;302;3.379;29.00;0.00;115.00%;1.0;8078;3.66;2.880;57.0;0;0;0;4;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);6; ;Ranged Laser (Dmg);6; ;Looted;15.2.3;Planet Calypso; 
Isis LLP 8 (L);Pistol;Laser; ;28.6;1.6;17; ;67;0.9;13.2;377.3;0.403;370;4.103;33.00;0.99;112.00%;1.0;7943;4.58;2.880;57.0;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;; ; ; ;Laser Pistoleer (Hit);8;10;Ranged Laser (Dmg);8;10;Looted;;Planet Calypso; 
Isis LLP 10 (L);Pistol;Laser; ;28.6;1.6;20;0;68;0.9;15.8;450.5;0.467;436;4.827;38.50;1.155;114.00%;1.0;7997;5.47;2.880;57.0;0;0;0;6;0;14;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);10; ;Ranged Laser (Dmg);10; ;Looted;;Planet Calypso; 
Isis LLP 10, Adapted (L);Pistol;Laser; ;34.1;1.6;20; ;70;0.9;16.2;553.0;0.453;424;4.693;28.00;0.84; ;1.0;5996;5.48;2.962;63.2;0;0;0;4;0;16;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);10; ;Ranged Laser (Dmg);10; ;Crafted;;Planet Calypso; 
Isis LLP 13 (L);Pistol;Laser; ;28.6;1.6;28;0;63;1.0;20.4;584.4;0.677;608;6.757;56.00;1.68;108.30%;1.0;8024;7.09;2.880;57.0;0;0;0;8;0;20;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);13; ;Ranged Laser (Dmg);13; ;Looted;;Planet Calypso; 
Isis LLP 16 (L);Pistol;Laser; ;29.7;1.6;33;0;63;1.0;24.1;715.2;0.803;716;7.963;66.00;1.98;104.50%;1.0;7973;8.36;2.880;57.1;0;0;0;9;0;24;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);16; ;Ranged Laser (Dmg);16; ;Looted;;Planet Calypso; 
Isis LLP 20 (L);Pistol;Laser; ;29.7;1.6;40; ;61;1.0;28.3;839.4;0.991;866;9.651;81.00;2.43;113.00%;1.0;7929;9.81;2.881;57.1;0;0;0;11;0;29;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);20;25;Ranged Laser (Dmg);20;25;Looted;;Planet Calypso; 
Isis LLP 25 (L);Pistol;Laser; ;29.7;1.6;44; ;64;0.9;32.6;968.8;1.094;952;10.614;90.00; ; ;1.0;8227;11.32;2.881;57.1;0;0;0;12;0;32;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);25; ;Ranged Laser (Dmg);25; ;Looted;;Planet Calypso; 
Isis LLP 30 (L);Pistol;Laser; ;29.7;1.6;53; ;61;1.0;37.4;1112.2;1.360;1142;12.780;112.00;3.36; ;1.0;7989;12.99;2.882;57.2;0;0;0;15;0;38;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);30;35;Ranged Laser (Dmg);30;35;Looted;15.2.2;Planet Calypso; 
Isis LR32;Carbine;Laser; ;60.5;1.8;66; ;37;1.6;28.3;1711.3;3.378;1300;16.378;6536.00;196.08; ;1.0;187683;10.10;2.801;51.3;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;9.3.7;Planet Calypso; 
Isis LR32 (L);Carbine;Laser; ;60.5;1.8;66;0;37;1.6;28.3;1711.3;3.119;1300;16.119;220.00;6.60; ;1.0;6842;9.94;2.846;54.5;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;;Planet Calypso; 
Isis LR32, Adjusted;Carbine;Laser; ;60.5;1.8;66; ;37;1.6;28.3;1711.3;3.208;1300;16.208;6536.00;196.08; ;1.0;197629;9.99;2.830;53.4;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit); ; ;Ranged Laser (Dmg);16;19;Looted;9.3.5;Planet Calypso; 
Isis LR32, Adjusted (L);Carbine;Laser; ;60.5;1.8;66;0;37;1.6;28.3;1711.3;2.951;1300;15.951;587.00;17.61; ;1.0;19295;9.84;2.876;56.7;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;21;Ranged Laser (Dmg);16;21;Looted;;Planet Calypso; 
Isis LR32, Improved;Carbine;Laser; ;60.5;1.8;68; ;37;1.6;29.1;1763.2;3.500;1300;16.500;6544.00;196.32;4999.00 PED;1.0;181363;10.18;2.864;55.7;0;0;0;0;0;68;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;21;Ranged Laser (Dmg);16;21;Looted;;Planet Calypso; 
Isis LR32, Improved (L);Carbine;Laser; ;60.5;1.8;68;0;37;1.6;29.1;1763.2;3.300;1300;16.300;1643.00;49.29; ;1.0;48295;10.05;2.899;59.1;0;0;0;0;0;68;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;21;Ranged Laser (Dmg);16;21;Looted;;Planet Calypso; 
Isis LR32, Modified;Carbine;Laser; ;60.5;1.8;69;0;37;1.6;29.6;1789.1;3.413;1300;16.413;10676.00;320.28;2500.00 PED;1.0;303420;10.12;2.922;60.2;0;0;0;0;0;69;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;;Planet Calypso; 
Isis LR32, Modified (L);Carbine;Laser; ;60.5;1.8;69;0;37;1.6;29.6;1789.1;3.153;1300;16.153;5807.00;174.21;116.00%;1.0;178649;9.96;2.969;63.8;0;0;0;0;0;69;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16; ;Ranged Laser (Dmg);16; ;Looted;;Planet Calypso; 
Isis LR41;Carbine;Laser; ;62.7;1.7;70; ;37;1.6;30.0;1881.1;3.347;1400;17.347;7328.00;219.84; ;1.0;212375;10.70;2.805;51.3;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);18;22;Ranged Laser (Dmg);18;22;Looted;;Planet Calypso; 
Isis LR41 (L);Carbine;Laser; ;62.7;1.7;70;0;37;1.6;30.0;1881.1;3.099;1400;17.099;240.00;7.20; ;1.0;7513;10.54;2.845;54.5;0;0;0;0;0;70;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);18;22;Ranged Laser (Dmg);18;22;Looted;;Planet Calypso; 
Isis LR48;Carbine;Laser; ;57.2;2.1;79;0;38;1.6;34.8;1989.0;3.703;1600;19.703;8912.00;267.36;3500.00 PED;1.0;233450;12.48;2.787;50.4;0;0;0;0;0;79;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);22;26;Ranged Laser (Dmg);22;26;Looted;9.3.2;Planet Calypso; 
Isis LR48 (L);Carbine;Laser; ;57.2;2.1;79;0;38;1.6;34.8;1989.0;3.391;1600;19.391;288.00;8.64; ;1.0;8239;12.28;2.831;53.5;0;0;0;0;0;79;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);22;26;Ranged Laser (Dmg);22;26;Looted;;Planet Calypso; 
Isis LR53;Carbine;Laser; ;61.6;2.2;89;0;38;1.6;39.2;2413.2;4.121;1800;22.121;10496.00;314.88; ;1.0;247055;14.01;2.796;51.0;0;0;0;8;0;89;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso; 
